Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,最高温度,最低温度,AQI,风向,降水量,天气
Multiple carriers,03-03,Delhi,Cochin,DEL → BOM → COK,13:00,01:35 04 Mar,12h 35m,1 stop,No info,17493,33℃,20℃,0,西风2级,0.0,多云晴
Jet Airways,05-21,Delhi,Cochin,DEL → BOM → COK,08:00,04:25 22 May,20h 25m,1 stop,In-flight meal not included,12898,43℃,33℃,0,西北风3级,0.0,晴多云
Air India,06-03,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,07:40 04 Jun,19h 40m,2 stops,No info,8603,38℃,29℃,0,西北风2级,0.0,晴多云
Jet Airways,05-18,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 19 May,22h 55m,2 stops,No info,15129,40℃,29℃,0,西北风3级,0.0,多云晴
Jet Airways,06-15,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,7h 20m,2 stops,No info,18804,40℃,32℃,0,西北风3级,0.0,多云
Air Asia,04-21,Delhi,Cochin,DEL → BLR → COK,07:55,22:25,14h 30m,1 stop,No info,7452,37℃,26℃,0,北风2级,0.0,多云晴
Jet Airways,06-24,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,No info,13014,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways,06-24,Delhi,Cochin,DEL → BOM → COK,16:00,12:35 25 Jun,20h 35m,1 stop,In-flight meal not included,10262,41℃,33℃,0,东南风2级,0.0,雨
Multiple carriers,06-12,Delhi,Cochin,DEL → BOM → COK,08:00,19:15,11h 15m,1 stop,No info,15058,41℃,34℃,0,西北风3级,0.0,晴
Air India,03-06,Delhi,Cochin,DEL → BOM → COK,09:00,07:40 07 Mar,22h 40m,1 stop,No info,14882,32℃,19℃,0,西风3级,0.0,晴
Multiple carriers,06-03,Delhi,Cochin,DEL → BOM → COK,15:00,01:30 04 Jun,10h 30m,1 stop,No info,13377,38℃,29℃,0,西北风2级,0.0,晴多云
Jet Airways,06-12,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,04:25 13 Jun,8h 55m,2 stops,No info,13014,41℃,34℃,0,西北风3级,0.0,晴
Multiple carriers,05-21,Delhi,Cochin,DEL → BOM → COK,13:00,19:15,6h 15m,1 stop,No info,14848,43℃,33℃,0,西北风3级,0.0,晴多云
IndiGo,06-03,Delhi,Cochin,DEL → BOM → COK,15:00,01:30 04 Jun,10h 30m,1 stop,No info,6104,38℃,29℃,0,西北风2级,0.0,晴多云
Jet Airways,06-24,Delhi,Cochin,DEL → BOM → COK,22:50,12:35 25 Jun,13h 45m,1 stop,In-flight meal not included,10262,41℃,33℃,0,东南风2级,0.0,雨
IndiGo,04-06,Delhi,Cochin,DEL → BOM → COK,20:25,01:30 07 Apr,5h 5m,1 stop,No info,5073,34℃,22℃,0,西北风2级,0.0,晴
Multiple carriers,06-15,Delhi,Cochin,DEL → BOM → COK,10:20,19:15,8h 55m,1 stop,No info,9526,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,03-09,Delhi,Cochin,DEL → IXC → BOM → COK,13:45,18:50 10 Mar,29h 5m,2 stops,No info,18752,31℃,20℃,0,东南风2级,0.0,多云晴
Jet Airways,06-24,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,12:35 25 Jun,17h 25m,2 stops,No info,12819,41℃,33℃,0,东南风2级,0.0,雨
Multiple carriers,03-27,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,6883,31℃,20℃,0,西北风2级,0.0,晴多云
Multiple carriers,05-27,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 28 May,6h 30m,1 stop,No info,7198,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,03-21,Delhi,Cochin,DEL → BOM → COK,22:00,18:50 22 Mar,20h 50m,1 stop,In-flight meal not included,6017,25℃,16℃,0,东北风2级,0.0,多云晴
Multiple carriers,05-18,Delhi,Cochin,DEL → BOM → COK,04:55,19:15,14h 20m,1 stop,No info,7564,40℃,29℃,0,西北风3级,0.0,多云晴
Jet Airways,05-18,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 19 May,22h 55m,2 stops,No info,15129,40℃,29℃,0,西北风3级,0.0,多云晴
Jet Airways,04-15,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,In-flight meal not included,5443,39℃,29℃,0,西风1级,0.0,晴
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,In-flight meal not included,12239,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,05-09,Delhi,Cochin,DEL → BOM → COK,15:00,19:00 10 May,28h,1 stop,In-flight meal not included,12373,38℃,27℃,0,西北风2级,0.0,晴
Air India,06-06,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 07 Jun,27h 20m,1 stop,No info,7952,39℃,30℃,0,北风2级,0.0,晴
Multiple carriers,05-27,Delhi,Cochin,DEL → BOM → COK,03:50,12:35,8h 45m,1 stop,No info,10197,37℃,24℃,0,东南风3级,0.0,雨
IndiGo,06-03,Delhi,Cochin,DEL → BOM → COK,10:35,01:30 04 Jun,14h 55m,1 stop,No info,5883,38℃,29℃,0,西北风2级,0.0,晴多云
IndiGo,03-21,Delhi,Cochin,DEL → HYD → MAA → COK,04:55,21:20,16h 25m,2 stops,No info,6223,25℃,16℃,0,东北风2级,0.0,多云晴
IndiGo,05-15,Delhi,Cochin,DEL → LKO → COK,21:50,03:35 16 May,5h 45m,1 stop,No info,7189,41℃,32℃,0,西风3级,0.0,晴
Jet Airways,06-27,Delhi,Cochin,DEL → BOM → COK,21:50,12:35 28 Jun,14h 45m,1 stop,In-flight meal not included,10262,39℃,29℃,0,东风2级,4.83,多云雨
GoAir,03-03,Delhi,Cochin,DEL → HYD → COK,05:45,13:20,7h 35m,1 stop,No info,5628,33℃,20℃,0,西风2级,0.0,多云晴
Multiple carriers,06-15,Delhi,Cochin,DEL → BOM → COK,08:30,19:15,10h 45m,1 stop,No info,8937,40℃,32℃,0,西北风3级,0.0,多云
Air India,04-09,Delhi,Cochin,DEL → BOM → COK,07:00,19:15,12h 15m,1 stop,No info,6674,36℃,24℃,0,西北风2级,0.0,晴
Air India,06-03,Delhi,Cochin,DEL → CCU → BOM → COK,20:15,19:15 04 Jun,23h,2 stops,No info,13381,38℃,29℃,0,西北风2级,0.0,晴多云
Air India,05-21,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 22 May,26h,2 stops,No info,11972,43℃,33℃,0,西北风3级,0.0,晴多云
Jet Airways,03-03,Delhi,Cochin,DEL → BOM → COK,17:30,04:25 04 Mar,10h 55m,1 stop,No info,17024,33℃,20℃,0,西风2级,0.0,多云晴
IndiGo,04-09,Delhi,Cochin,DEL → LKO → COK,21:50,03:35 10 Apr,5h 45m,1 stop,No info,7398,36℃,24℃,0,西北风2级,0.0,晴
Jet Airways,05-21,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,No info,16289,43℃,33℃,0,西北风3级,0.0,晴多云
IndiGo,05-18,Delhi,Cochin,DEL → HYD → COK,05:05,12:10,7h 5m,1 stop,No info,7520,40℃,29℃,0,西北风3级,0.0,多云晴
IndiGo,05-18,Delhi,Cochin,DEL → BOM → COK,10:35,01:30 19 May,14h 55m,1 stop,No info,7503,40℃,29℃,0,西北风3级,0.0,多云晴
Multiple carriers,03-27,Delhi,Cochin,DEL → BOM → COK,08:25,19:15,10h 50m,1 stop,No info,8601,31℃,20℃,0,西北风2级,0.0,晴多云
Multiple carriers,03-06,Delhi,Cochin,DEL → BOM → COK,17:00,01:35 07 Mar,8h 35m,1 stop,No info,24318,32℃,19℃,0,西风3级,0.0,晴
Multiple carriers,05-21,Delhi,Cochin,DEL → HYD → COK,07:10,18:10,11h,1 stop,No info,7038,43℃,33℃,0,西北风3级,0.0,晴多云
Multiple carriers,05-15,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,9h 15m,1 stop,No info,14323,41℃,32℃,0,西风3级,0.0,晴
Multiple carriers,06-15,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 16 Jun,6h 30m,1 stop,No info,7408,40℃,32℃,0,西北风3级,0.0,多云
Multiple carriers,06-15,Delhi,Cochin,DEL → BOM → COK,11:30,19:15,7h 45m,1 stop,No info,16108,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,06-15,Delhi,Cochin,DEL → BOM → COK,18:15,12:35 16 Jun,18h 20m,1 stop,In-flight meal not included,10262,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,06-09,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,14714,41℃,33℃,0,西风3级,0.11,晴雨
Jet Airways,06-03,Delhi,Cochin,DEL → BOM → COK,22:50,19:00 04 Jun,20h 10m,1 stop,In-flight meal not included,10262,38℃,29℃,0,西北风2级,0.0,晴多云
IndiGo,05-18,Delhi,Cochin,DEL → HYD → COK,14:20,22:30,8h 10m,1 stop,No info,7640,40℃,29℃,0,西北风3级,0.0,多云晴
Jet Airways,03-21,Delhi,Cochin,DEL → BOM → COK,08:00,18:50,10h 50m,1 stop,No info,12767,25℃,16℃,0,东北风2级,0.0,多云晴
IndiGo,06-12,Delhi,Cochin,DEL → BOM → COK,08:50,21:00,12h 10m,1 stop,No info,6093,41℃,34℃,0,西北风3级,0.0,晴
IndiGo,04-27,Delhi,Cochin,DEL → HYD → COK,06:50,16:10,9h 20m,1 stop,No info,6442,38℃,27℃,0,东南风2级,0.0,多云
Multiple carriers,06-06,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,7408,39℃,30℃,0,北风2级,0.0,晴
Multiple carriers,06-03,Delhi,Cochin,DEL → HYD → COK,07:05,16:10,9h 5m,1 stop,No info,10696,38℃,29℃,0,西北风2级,0.0,晴多云
IndiGo,05-18,Delhi,Cochin,DEL → BOM → COK,04:55,21:00,16h 5m,1 stop,No info,6758,40℃,29℃,0,西北风3级,0.0,多云晴
Air India,05-18,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,6934,40℃,29℃,0,西北风3级,0.0,多云晴
Jet Airways,03-03,Delhi,Cochin,DEL → IDR → BOM → COK,05:25,18:50,13h 25m,2 stops,No info,18799,33℃,20℃,0,西风2级,0.0,多云晴
IndiGo,05-27,Delhi,Cochin,DEL → BLR → COK,17:05,22:15,5h 10m,1 stop,No info,6373,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,06-15,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 16 Jun,22h,2 stops,No info,13376,40℃,32℃,0,西北风3级,0.0,多云
Multiple carriers,05-15,Delhi,Cochin,DEL → HYD → COK,07:10,16:10,9h,1 stop,No info,6513,41℃,32℃,0,西风3级,0.0,晴
Jet Airways,06-06,Delhi,Cochin,DEL → BOM → COK,11:30,04:25 07 Jun,16h 55m,1 stop,In-flight meal not included,10262,39℃,30℃,0,北风2级,0.0,晴
Air India,05-27,Delhi,Cochin,DEL → TRV → COK,05:15,06:50 28 May,25h 35m,1 stop,No info,8425,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,06-03,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 04 Jun,22h,2 stops,In-flight meal not included,10919,38℃,29℃,0,西北风2级,0.0,晴多云
Multiple carriers,03-06,Delhi,Cochin,DEL → BOM → COK,08:55,18:50,9h 55m,1 stop,No info,15411,32℃,19℃,0,西风3级,0.0,晴
Air India,06-12,Delhi,Cochin,DEL → HYD → MAA → COK,13:05,09:25 13 Jun,20h 20m,2 stops,No info,10975,41℃,34℃,0,西北风3级,0.0,晴
IndiGo,05-18,Delhi,Cochin,DEL → BOM → COK,18:35,01:30 19 May,6h 55m,1 stop,No info,7503,40℃,29℃,0,西北风3级,0.0,多云晴
SpiceJet,03-03,Delhi,Cochin,DEL → MAA → COK,06:10,11:20,5h 10m,1 stop,No info,9748,33℃,20℃,0,西风2级,0.0,多云晴
Jet Airways,06-24,Delhi,Cochin,DEL → LKO → BOM → COK,09:25,12:35 25 Jun,27h 10m,2 stops,No info,13882,41℃,33℃,0,东南风2级,0.0,雨
SpiceJet,04-24,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No check-in baggage included,4760,35℃,24℃,0,东风2级,0.0,多云晴
Air India,03-21,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,6902,25℃,16℃,0,东北风2级,0.0,多云晴
Air Asia,03-21,Delhi,Cochin,DEL → BLR → COK,16:45,07:10 22 Mar,14h 25m,1 stop,No info,6151,25℃,16℃,0,东北风2级,0.0,多云晴
Multiple carriers,03-21,Delhi,Cochin,DEL → BOM → COK,15:00,01:35 22 Mar,10h 35m,1 stop,No info,13542,25℃,16℃,0,东北风2级,0.0,多云晴
Jet Airways,06-27,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,In-flight meal not included,10262,39℃,29℃,0,东风2级,4.83,多云雨
Multiple carriers,03-21,Delhi,Cochin,DEL → BOM → COK,08:25,18:50,10h 25m,1 stop,No info,13069,25℃,16℃,0,东北风2级,0.0,多云晴
Jet Airways,05-27,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,12:35 28 May,17h 25m,2 stops,No info,15129,37℃,24℃,0,东南风3级,0.0,雨
Multiple carriers,06-01,Delhi,Cochin,DEL → BOM → COK,07:05,21:00,13h 55m,1 stop,In-flight meal not included,10406,37℃,26℃,0,西北风3级,3.07,晴雨
IndiGo,06-06,Delhi,Cochin,DEL → BOM → COK,15:00,01:30 07 Jun,10h 30m,1 stop,No info,5883,39℃,30℃,0,北风2级,0.0,晴
IndiGo,03-27,Delhi,Cochin,DEL → BOM → COK,10:45,21:00,10h 15m,1 stop,No info,6838,31℃,20℃,0,西北风2级,0.0,晴多云
Jet Airways,06-09,Delhi,Cochin,DEL → BOM → COK,19:45,04:25 10 Jun,8h 40m,1 stop,In-flight meal not included,10577,41℃,33℃,0,西风3级,0.11,晴雨
Multiple carriers,05-15,Delhi,Cochin,DEL → HYD → COK,13:05,22:30,9h 25m,1 stop,No info,9646,41℃,32℃,0,西风3级,0.0,晴
Vistara,06-06,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,6216,39℃,30℃,0,北风2级,0.0,晴
Jet Airways,05-12,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,No info,9564,41℃,30℃,0,西南风2级,0.0,晴
Multiple carriers,06-27,Delhi,Cochin,DEL → BOM → COK,11:40,19:15,7h 35m,1 stop,In-flight meal not included,7268,39℃,29℃,0,东风2级,4.83,多云雨
Jet Airways,06-01,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,04:25 02 Jun,21h 40m,2 stops,No info,13376,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,06-03,Delhi,Cochin,DEL → BOM → COK,02:15,04:25 04 Jun,26h 10m,1 stop,In-flight meal not included,11627,38℃,29℃,0,西北风2级,0.0,晴多云
Air India,06-12,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 13 Jun,21h 15m,2 stops,No info,10231,41℃,34℃,0,西北风3级,0.0,晴
Jet Airways,06-03,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 04 Jun,26h 55m,2 stops,In-flight meal not included,10368,38℃,29℃,0,西北风2级,0.0,晴多云
Air India,06-06,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,09:25 07 Jun,26h 20m,2 stops,No info,11447,39℃,30℃,0,北风2级,0.0,晴
Jet Airways,03-03,Delhi,Cochin,DEL → IDR → BOM → COK,05:25,04:25 04 Mar,23h,2 stops,No info,18799,33℃,20℃,0,西风2级,0.0,多云晴
IndiGo,03-27,Delhi,Cochin,DEL → BOM → COK,17:30,01:35 28 Mar,8h 5m,1 stop,No info,6628,31℃,20℃,0,西北风2级,0.0,晴多云
Air India,03-09,Delhi,Cochin,DEL → BOM → COK,21:40,07:40 10 Mar,10h,1 stop,No info,13832,31℃,20℃,0,东南风2级,0.0,多云晴
Jet Airways,06-03,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 04 Jun,5h 35m,1 stop,No info,14714,38℃,29℃,0,西北风2级,0.0,晴多云
Jet Airways,06-12,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 13 Jun,23h 15m,1 stop,In-flight meal not included,10262,41℃,34℃,0,西北风3级,0.0,晴
Multiple carriers,05-21,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 22 May,9h 30m,1 stop,No info,14067,43℃,33℃,0,西北风3级,0.0,晴多云
Jet Airways,05-21,Delhi,Cochin,DEL → ATQ → BOM → COK,20:00,04:25 22 May,8h 25m,2 stops,In-flight meal not included,15318,43℃,33℃,0,西北风3级,0.0,晴多云
Jet Airways,03-09,Delhi,Cochin,DEL → BOM → COK,18:15,04:25 10 Mar,10h 10m,1 stop,In-flight meal not included,14053,31℃,20℃,0,东南风2级,0.0,多云晴
Jet Airways,06-27,Delhi,Cochin,DEL → BOM → COK,14:00,12:35 28 Jun,22h 35m,1 stop,In-flight meal not included,10262,39℃,29℃,0,东风2级,4.83,多云雨
Air Asia,03-27,Delhi,Cochin,DEL → BLR → COK,16:45,07:10 28 Mar,14h 25m,1 stop,No info,6151,31℃,20℃,0,西北风2级,0.0,晴多云
SpiceJet,06-03,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,5409,38℃,29℃,0,西北风2级,0.0,晴多云
Air India,06-15,Delhi,Cochin,DEL → JDH → BOM → COK,12:55,19:15 16 Jun,30h 20m,2 stops,No info,12646,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,06-27,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,12:35 28 Jun,23h 10m,2 stops,In-flight meal not included,11150,39℃,29℃,0,东风2级,4.83,多云雨
Jet Airways,03-27,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 28 Mar,6h 35m,1 stop,No info,12242,31℃,20℃,0,西北风2级,0.0,晴多云
Jet Airways,05-18,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,13029,40℃,29℃,0,西北风3级,0.0,多云晴
Jet Airways,06-27,Delhi,Cochin,DEL → BOM → COK,15:00,12:35 28 Jun,21h 35m,1 stop,In-flight meal not included,10262,39℃,29℃,0,东风2级,4.83,多云雨
IndiGo,06-12,Delhi,Cochin,DEL → BLR → COK,02:00,07:45,5h 45m,1 stop,No info,6386,41℃,34℃,0,西北风3级,0.0,晴
Air India,04-09,Delhi,Cochin,DEL → BOM → COK,08:00,19:15,11h 15m,1 stop,No info,6377,36℃,24℃,0,西北风2级,0.0,晴
Multiple carriers,06-03,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 04 Jun,9h 30m,1 stop,No info,13377,38℃,29℃,0,西北风2级,0.0,晴多云
Jet Airways,06-12,Delhi,Cochin,DEL → BOM → COK,20:55,04:25 13 Jun,7h 30m,1 stop,No info,14714,41℃,34℃,0,西北风3级,0.0,晴
Multiple carriers,05-09,Delhi,Cochin,DEL → BOM → COK,17:00,01:30 10 May,8h 30m,1 stop,No info,9424,38℃,27℃,0,西北风2级,0.0,晴
Jet Airways,06-15,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 16 Jun,23h 15m,1 stop,In-flight meal not included,10262,40℃,32℃,0,西北风3级,0.0,多云
Air India,06-09,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,07:40 10 Jun,14h 25m,2 stops,No info,12199,41℃,33℃,0,西风3级,0.11,晴雨
Jet Airways,06-09,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,19:00,9h 20m,2 stops,No info,13014,41℃,33℃,0,西风3级,0.11,晴雨
Multiple carriers,06-09,Delhi,Cochin,DEL → BOM → COK,10:20,19:00,8h 40m,1 stop,No info,11789,41℃,33℃,0,西风3级,0.11,晴雨
Multiple carriers,03-21,Delhi,Cochin,DEL → BOM → COK,19:00,01:35 22 Mar,6h 35m,1 stop,No info,6838,25℃,16℃,0,东北风2级,0.0,多云晴
GoAir,05-27,Delhi,Cochin,DEL → BOM → COK,07:00,12:55,5h 55m,1 stop,No info,5752,37℃,24℃,0,东南风3级,0.0,雨
Multiple carriers,05-09,Delhi,Cochin,DEL → IDR → BOM → COK,15:05,01:30 10 May,10h 25m,2 stops,No info,18191,38℃,27℃,0,西北风2级,0.0,晴
Air Asia,03-09,Delhi,Cochin,DEL → BLR → COK,16:45,07:10 10 Mar,14h 25m,1 stop,No info,8327,31℃,20℃,0,东南风2级,0.0,多云晴
Jet Airways,06-09,Delhi,Cochin,DEL → BOM → COK,19:15,19:00 10 Jun,23h 45m,1 stop,In-flight meal not included,10577,41℃,33℃,0,西风3级,0.11,晴雨
Air India,05-09,Delhi,Cochin,DEL → HYD → MAA → COK,09:45,09:25 10 May,23h 40m,2 stops,No info,9925,38℃,27℃,0,西北风2级,0.0,晴
Multiple carriers,03-27,Delhi,Cochin,DEL → BOM → COK,13:00,01:35 28 Mar,12h 35m,1 stop,No info,12327,31℃,20℃,0,西北风2级,0.0,晴多云
IndiGo,03-03,Delhi,Cochin,DEL → HYD → MAA → COK,11:55,21:20,9h 25m,2 stops,No info,9413,33℃,20℃,0,西风2级,0.0,多云晴
Air India,05-15,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 16 May,26h,2 stops,No info,13022,41℃,32℃,0,西风3级,0.0,晴
Jet Airways,03-06,Delhi,Cochin,DEL → BOM → COK,22:20,04:25 07 Mar,6h 5m,1 stop,No info,15764,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,06-24,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,12:35 25 Jun,15h 10m,2 stops,No info,12609,41℃,33℃,0,东南风2级,0.0,雨
Multiple carriers,03-21,Delhi,Cochin,DEL → BOM → COK,04:45,19:15,14h 30m,1 stop,No info,6630,25℃,16℃,0,东北风2级,0.0,多云晴
Air India,05-18,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 19 May,27h 20m,1 stop,No info,7480,40℃,29℃,0,西北风3级,0.0,多云晴
Jet Airways,06-03,Delhi,Cochin,DEL → BOM → COK,16:00,19:00 04 Jun,27h,1 stop,In-flight meal not included,10262,38℃,29℃,0,西北风2级,0.0,晴多云
Air India,03-09,Delhi,Cochin,DEL → BLR → COK,20:30,23:00 10 Mar,26h 30m,1 stop,No info,8119,31℃,20℃,0,东南风2级,0.0,多云晴
Jet Airways,06-06,Delhi,Cochin,DEL → BOM → COK,02:15,19:00,16h 45m,1 stop,No info,14714,39℃,30℃,0,北风2级,0.0,晴
Multiple carriers,06-03,Delhi,Cochin,DEL → BOM → COK,06:00,19:00,13h,1 stop,No info,13259,38℃,29℃,0,西北风2级,0.0,晴多云
Air Asia,05-09,Delhi,Cochin,DEL → BLR → COK,16:45,07:10 10 May,14h 25m,1 stop,No info,7353,38℃,27℃,0,西北风2级,0.0,晴
Multiple carriers,06-03,Delhi,Cochin,DEL → BOM → COK,11:40,19:15,7h 35m,1 stop,No info,9001,38℃,29℃,0,西北风2级,0.0,晴多云
Jet Airways,05-09,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,15544,38℃,27℃,0,西北风2级,0.0,晴
IndiGo,05-27,Delhi,Cochin,DEL → BOM → COK,18:35,01:30 28 May,6h 55m,1 stop,No info,6628,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,06-15,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 17 Jun,29h 20m,2 stops,No info,15339,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,06-01,Delhi,Cochin,DEL → BOM → COK,11:30,04:25 02 Jun,16h 55m,1 stop,In-flight meal not included,10262,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,06-06,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 07 Jun,18h 45m,2 stops,No info,13014,39℃,30℃,0,北风2级,0.0,晴
IndiGo,05-15,Delhi,Cochin,DEL → COK,14:25,17:40,3h 15m,non-stop,No info,6541,41℃,32℃,0,西风3级,0.0,晴
Air India,03-06,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 07 Mar,26h 35m,2 stops,No info,12646,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,16079,37℃,24℃,0,东南风3级,0.0,雨
Multiple carriers,03-09,Delhi,Cochin,DEL → BOM → COK,06:40,19:15,12h 35m,1 stop,No info,13082,31℃,20℃,0,东南风2级,0.0,多云晴
IndiGo,06-27,Delhi,Cochin,DEL → MAA → COK,02:00,07:25,5h 25m,1 stop,No info,5636,39℃,29℃,0,东风2级,4.83,多云雨
Air India,03-27,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 28 Mar,26h 35m,2 stops,No info,8656,31℃,20℃,0,西北风2级,0.0,晴多云
Multiple carriers,06-24,Delhi,Cochin,DEL → HYD → COK,07:05,16:10,9h 5m,1 stop,No info,9856,41℃,33℃,0,东南风2级,0.0,雨
Air India,06-01,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,6934,37℃,26℃,0,西北风3级,3.07,晴雨
Multiple carriers,05-27,Delhi,Cochin,DEL → BOM → COK,07:05,21:00,13h 55m,1 stop,In-flight meal not included,10406,37℃,24℃,0,东南风3级,0.0,雨
Multiple carriers,06-27,Delhi,Cochin,DEL → BOM → COK,18:15,01:30 28 Jun,7h 15m,1 stop,No info,13377,39℃,29℃,0,东风2级,4.83,多云雨
Jet Airways,03-27,Delhi,Cochin,DEL → BOM → COK,11:30,18:50,7h 20m,1 stop,In-flight meal not included,6017,31℃,20℃,0,西北风2级,0.0,晴多云
Air India,06-06,Delhi,Cochin,DEL → JDH → BOM → COK,12:55,19:15 07 Jun,30h 20m,2 stops,No info,12646,39℃,30℃,0,北风2级,0.0,晴
SpiceJet,04-01,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,4957,30℃,17℃,0,东南风2级,4.82,雨多云
Jet Airways,06-24,Delhi,Cochin,DEL → BOM → COK,17:30,12:35 25 Jun,19h 5m,1 stop,In-flight meal not included,10262,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways,03-27,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:45 28 Mar,24h 35m,2 stops,In-flight meal not included,8882,31℃,20℃,0,西北风2级,0.0,晴多云
Jet Airways,06-24,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 25 Jun,26h 55m,2 stops,No info,13014,41℃,33℃,0,东南风2级,0.0,雨
IndiGo,06-01,Delhi,Cochin,DEL → COK,14:25,17:40,3h 15m,non-stop,No info,6015,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,03-06,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,18:50 08 Mar,47h 40m,2 stops,No info,20694,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,03-03,Delhi,Cochin,DEL → BOM → COK,07:05,18:50,11h 45m,1 stop,No info,17024,33℃,20℃,0,西风2级,0.0,多云晴
